time,CRD_Reactivity,CRD_pos:value,CSPumpPower:value,CoreHeatLoadDiff:value,Core_flow,IHX_energy,IHX_primary_in_P,IHX_primary_in_T,IHX_primary_out_P,IHX_primary_out_t,IHX_secondary_in_P,IHX_secondary_in_T,IHX_secondary_out_P,IHX_secondary_out_t,InDiff:value,InPID:value,MoveBC:value,OutDff:value,OutPID:value,PumpPower-Secondary:value,SGHeatLoadDiff:value,SGPID:value,SG_energy,Total_Reactivity_Feedback,Xenon_Concentration_Reactivity,active-R_moderator_Reactivity,active:fuel-matrix_Fuel_Doppler_Reactivity,active:pebble-core_moderator_Reactivity,active:pebble-shell_moderator_Reactivity,active:pipe_Coolant_Density_Reactivity,coolant_Reactivity,core_energy,core_in_P,core_in_T,core_out_P,core_out_T,diode-flow,doppler_Reactivity,external_Reactivity,flow_diode:VC:DP,flow_diode:VC:P1,flow_diode:VC:P2,moderator_Reactivity,net_Reactivity,pps_reactivity_CRD_group_0,primary_pump_flow,reactor:decay_heat,reflector_Reactivity,run_mem,run_time,secondary_flow,solar_pump_flow,target_power,tau,Branch030:pressure,Branch030:rho,Branch030:temperature,Branch030:velocity,Branch1:pressure,Branch1:rho,Branch1:temperature,Branch1:velocity,Branch260:pressure,Branch260:rho,Branch260:temperature,Branch260:velocity,Branch280:pressure,Branch280:rho,Branch280:temperature,Branch280:velocity,Branch2:pressure,Branch2:rho,Branch2:temperature,Branch2:velocity,Branch3:pressure,Branch3:rho,Branch3:temperature,Branch3:velocity,Branch607:pressure,Branch607:rho,Branch607:temperature,Branch607:velocity,C1,C2,C3,C4,C5,C6,C_I135,C_XE135,C_XE135_0,ColdLegB:pressure,ColdLegB:rho,ColdLegB:temperature,ColdLegB:velocity,ExpansionTank:level,ExpansionTank:pressure,ExpansionTank:rho,ExpansionTank:temperature,ExpansionTank:velocity,ExpansionTank:volume,HX-in:pressure,HX-in:rho,HX-in:temperature,HX-in:velocity,HX-out:pressure,HX-out:rho,HX-out:temperature,HX-out:velocity,HXInletB:pressure,HXInletB:rho,HXInletB:temperature,HXInletB:velocity,HXOutletB:pressure,HXOutletB:rho,HXOutletB:temperature,HXOutletB:velocity,HotLegB:pressure,HotLegB:rho,HotLegB:temperature,HotLegB:velocity,NORM_C_I135,NORM_C_XE135,Pf,Pump:pressure,Pump:pump_RPM,Pump:pump_head,Pump:pump_input,Pump:pump_work_efficiency,Pump:rho,Pump:temperature,Pump:velocity,SG-inB:pressure,SG-inB:rho,SG-inB:temperature,SG-inB:velocity,Solar-pump:pressure,Solar-pump:pump_RPM,Solar-pump:pump_head,Solar-pump:pump_input,Solar-pump:pump_work_efficiency,Solar-pump:rho,Solar-pump:temperature,Solar-pump:velocity,cover_gas2:pressure,flow_diode:pressure,flow_diode:rho,flow_diode:temperature,flow_diode:velocity,reactor:power
8144.1076181707,-0.0014458533736774,1.2053146061394,7110.2894045667,0.00052626148664206,803.00875455503,78947704.146624,267831.93695709,922.98333902536,263143.00447957,821.99888078383,966318.37901506,773.1503467637,964984.12551454,888.70032574433,0.0014184978879257,-12402.970672365,15500.065801233,0.002258742203253,2265.8879045667,44423.679427635,0.00033432860746128,0.065801232808184,195905494.32888,2.9090193561301e-08,-0.00017804982271384,9.5487245851107e-06,0.0011379590723754,0.00036946721242806,0.00010986887782794,-2.9116006316521e-06,-2.9116006316521e-06,195758061.21452,378292.20183934,822.08629796216,153308.88778446,922.99801110349,5.78970524837e-10,0.0011379590723754,0,-123101.810151,139691.24105427,262793.05120527,0.000479336090256,2.9090193561301e-08,-0.0014458533736774,803.00860082198,14343352.904518,9.5487245851107e-06,189,1635.706104615,-1101.6933369541,1101.6933360705,196000000,8144.1076181707,152119.29213283,1962.7929757688,923.00045949024,1.6205831092292,354909.83776711,2012.0391088264,822.08625240489,0.61094691066784,137582.40297425,1962.7989147067,922.98828953553,1.548454879961,380548.57503346,2012.0390865641,822.08629802429,0.30063928959467,342187.88821616,2012.0391244095,822.08622047241,0.33726440068814,264132.38665311,1962.7717898203,923.04387331913,0.22608833047525,262368.64400078,2012.0818795238,821.99860753316,0.8460452879331,34.15012959838,80.098453259627,19.409288844062,16.919392449316,2.5890021333988,0.30877424785112,1.2947244103558e+15,3.269798596168e+14,3.0237374813064e+14,262560.16545972,2012.0817509616,821.99887098041,0.84604528191933,0.62083640481253,129305.0717633,1963.4636203707,921.62618776503,1.3660140662526e-07,1.1208364048125,965283.76167043,1771.9999328509,773.15010558027,1.1971302599552,963904.74259995,1698.5099136087,888.70045030074,1.2489270266003,266585.87577653,1962.799015387,922.98808322328,1.2787138290921,261830.90372684,2012.0817486341,821.99887574978,1.2473938425788,137534.99781714,1962.7989502441,922.98821671284,1.5484548771675,0.97205753101942,1.0813764806261,0.6950057365874,267581.04376667,1125.6343998375,128753.72571084,7110.2894045667,7.4082714845354,1962.7989998673,922.98811502605,0.86728806118254,964331.15960519,1698.5113752623,888.69815210324,0.93144535860801,965290.72195829,2248.6758268601,319089.42204354,44423.679427635,4.4657546347289,1771.9999837755,773.1500255103,1.1971302543821,117358.97276285,985878.30500645,2011.628637407,822.92738236267,8.7207527147438e-320,195852149.49947
8169.0221770006,-0.0014447234866525,1.2053979309783,7110.1242433696,0.0005336837711562,803.001622998,78947114.758396,267830.28046693,922.98401688092,263141.40657422,821.99945880817,966318.33883592,773.15026971885,964984.12632455,888.70149670049,0.00077986046505885,-12403.361571635,15500.066343363,0.0015874297675964,2265.7227433696,44423.288528365,0.00034188377364108,0.06634336268028,195904093.12478,4.0886773400566e-08,-0.00017919284006474,9.5576706733937e-06,0.0011379723615469,0.00036947280605949,0.00010986787174366,-2.9134965327707e-06,-2.9134965327707e-06,195756340.21884,378290.60589371,822.08692953887,153309.44685429,922.9986736978,5.7863969838994e-10,0.0011379723615469,0,-123099.66204279,139691.78960918,262791.45165197,0.00047934067780315,4.0886773400566e-08,-0.0014447234866525,803.00149653381,14338638.98521,9.5576706733937e-06,189,1638.716454373,-1101.6737533696,1101.6737451469,196000000,8169.0221770006,152119.88355179,1962.7926523375,923.00112225918,1.6205689470186,354908.50526973,2012.0387976333,822.08689009573,0.61094157748093,137582.99299241,1962.7985906973,922.9889534891,1.5484413464124,380546.9737679,2012.0387783462,822.08692961843,0.30063666584848,342186.63871022,2012.0388075617,822.08686975066,0.33726145690153,264131.43553286,1962.7714756501,923.04451711048,0.22608635330272,262367.05709198,2012.0815720831,821.99923753472,0.84603791470752,34.150565184272,80.099267020081,19.409564384502,16.919648919211,2.5890426632909,0.30877916501772,1.2944550773292e+15,3.2713782221366e+14,3.0237374813064e+14,262558.57773729,2012.0814674487,821.99945194934,0.84603791231783,0.62083947558654,129305.62031853,1963.4636204571,921.62618758791,1.1358520849997e-07,1.1208394755865,965283.75822053,1771.9999837414,773.15002556386,1.197109001825,963904.78115022,1698.5092102144,888.70155626663,1.2489053907587,266584.24107424,1962.7986788626,922.98877282257,1.2787027394726,261829.32885676,2012.0814647878,821.99945740214,1.2473829804007,137535.58807063,1962.7986236331,922.98888599773,1.5484413446005,0.97185532026725,1.0818988890621,0.69501699126689,267579.39171508,1125.6247556962,128751.52929636,7110.1242433696,7.4082529509014,1962.7986682478,922.98879457416,0.86728054068519,964331.17534694,1698.510480246,888.6995593616,0.93142920138482,965290.71866178,2248.6359477934,319078.10522027,44423.288528365,4.4655562725548,1771.9999944596,773.15000871138,1.1971090028039,117359.46221558,985878.30500645,2011.628637407,822.92738236267,-1.3663879501386e-319,195850374.87005
8193.9050566566,-0.0014435898491815,1.2054815625799,7110.0500523785,0.00053694502053282,802.9982368702,78946911.889752,267829.67158363,922.98459804438,263140.83112841,821.99993489147,966318.31659316,773.15014501704,964984.12843526,888.70243184668,0.00026386480362817,-12403.112953852,15500.066880571,0.00097134255804576,2265.6485523785,44423.537146148,0.0003437707114722,0.066880571046004,195903759.44569,5.3005230078382e-08,-0.00018033000363196,9.5665671346072e-06,0.0011379781951183,0.00036947551861328,0.00010986715309006,-2.9145759126945e-06,-2.9145759126945e-06,195755605.24542,378290.02430662,822.08742345049,153309.88931621,922.9992425824,5.7915150700173e-10,0.0011379781951183,0,-123098.64637858,139692.22800621,262790.87438479,0.00047934267170333,5.3005230078382e-08,-0.0014435898491815,802.99814510771,14334061.78875,9.5665671346072e-06,189,1641.563947219,-1101.6620992302,1101.6621049912,196000000,8193.9050566566,152120.3411728,1962.7923747115,923.00169116496,1.620562296127,354908.05044752,2012.0385601752,822.08737669022,0.61093907340634,137583.4508522,1962.7983104452,922.98952777631,1.5484349888551,380546.38960235,2012.038537338,822.0874234878,0.30063543434501,342186.22420233,2012.0385695442,822.08735749138,0.33726007502208,264131.16362958,1962.771230485,923.04501949803,0.22608542527033,262366.48579934,2012.0813327989,821.99972787102,0.84603445408453,34.151053845494,80.100449088815,19.409932763483,16.919985872411,2.5890949858041,0.30878541108757,1.2941862952624e+15,3.2729497582992e+14,3.0237374813064e+14,262558.00703411,2012.0812503768,821.99989676893,0.84603445492639,0.62084189122544,129306.0584003,1963.4636205222,921.62618745458,7.8566404569521e-08,1.1208418912254,965283.75785867,1772.0000599498,773.14990573927,1.1970963728419,963904.80572132,1698.5086881948,888.70237705227,1.2488926284158,266583.64235768,1962.7983983916,922.98934755825,1.2786975660611,261828.76420044,2012.0812415884,821.99991477778,1.2473778888107,137536.04567697,1962.7983499228,922.98944687945,1.5484349948895,0.97165352316654,1.0824186220654,0.69503126255261,267578.78489667,1125.6202087585,128750.48890009,7110.0500523785,7.4082404810176,1962.7983871445,922.98937060561,0.86727703933343,964331.18480434,1698.5098241849,888.70059090421,0.93141967362133,965290.71841609,2248.6122030691,319071.36602887,44423.537146148,4.4653898631566,1772.0000340608,773.14994644522,1.1970963755233,117359.85382957,985878.30500645,2011.628637407,822.92738236267,6.7825331861086e-320,195849524.78512
8218.7560758928,-0.0014424576237761,1.2055652137088,7110.0407461986,0.00053796534065817,802.99755772127,78946941.291584,267829.79049862,922.98516000896,263140.96541121,822.00035871448,966318.31287088,773.15026857103,964984.13421151,888.70312660888,-0.00021987653894939,-12402.17212667,15500.067409188,0.0004663415294317,2265.6392461986,44424.47797333,0.00034158452833635,0.067409187566973,195904792.81513,6.5804508825708e-08,-0.00018146131185818,9.5754079878366e-06,0.0011379805919224,0.00036947664433888,0.00010986705146682,-2.9149555728109e-06,-2.9149555728109e-06,195755540.92443,378290.1462771,822.08783118387,153310.22395964,922.99971043123,5.7750507467799e-10,0.0011379805919224,0,-123098.44397477,139692.56299168,262791.00696644,0.0004793436958057,6.5804508825708e-08,-0.0014424576237761,802.99745213476,14329611.092389,9.5754079878366e-06,189,1644.289595432,-1101.6573361595,1101.6573364716,196000000,8218.7560758928,152120.67877711,1962.7921464602,923.00215889306,1.620561104911,354908.20048502,2012.0383532422,822.08780073328,0.61093861854023,137583.78968504,1962.7980803254,922.98999933327,1.5484338466215,380546.51091577,2012.0383383027,822.08783134694,0.30063520992364,342186.38384842,2012.0383567643,822.08779351587,0.33725982367894,264131.35200113,1962.7710186633,923.04545355887,0.22608525484104,262366.61950997,2012.0811170909,822.0001698957,0.84603382909792,34.151613888288,80.101945359244,19.410362450495,16.92037124933,2.5891549037772,0.30879260661403,1.2939180675306e+15,3.2745132025034e+14,3.0237374813064e+14,262558.1421833,2012.0810204154,822.00036800129,0.84603383098138,0.62084381524422,129306.39283874,1963.4636205818,921.62618733232,8.1306369311791e-08,1.1208438152442,965283.76327326,1771.9999865188,773.15002119686,1.1970911974394,963904.82088657,1698.5081976343,888.70314837369,1.2488875135541,266583.76319477,1962.7981226245,922.98991265475,1.2786966649712,261828.90057235,2012.0810210049,822.00036679334,1.2473769666226,137536.38425543,1962.7981007489,922.98995748183,1.5484338450564,0.97145214225135,1.0829356789243,0.69504791552924,267578.90424828,1125.6192631516,128750.26006215,7110.0407461986,7.4082317633104,1962.7981210404,922.9899159008,0.8672764250763,964331.18986252,1698.5091048153,888.70172198859,0.931415902126,965290.72391337,2248.6025544245,319068.62987544,44424.47797333,4.4652376485106,1771.9999991592,773.15000132196,1.1970911867454,117360.15123713,985878.30500645,2011.628637407,822.92738236267,-2.1259644740549e-320,195849423.20646
8243.586613407,-0.0014413296078676,1.205648506141,7110.0876164765,0.00053667153793478,802.99914380797,78947276.33145,267830.60906871,922.98556916176,263141.78357397,822.00065028371,966318.32099019,773.15027545518,964984.13957937,888.70364707581,-0.00054085155761641,-12400.929048891,15500.067928017,3.8808864587736e-05,2265.6861164765,44425.721051109,0.00033747137234041,0.067928016792915,195906152.83196,6.366758682156e-08,-0.00018258729531614,9.5841992154759e-06,0.0011379719257625,0.00036947467243002,0.00010986539329452,-2.9156199319785e-06,-2.9156199319785e-06,195755796.17394,378290.94380891,822.08830708191,153310.54877146,923.00011553129,5.7729207760498e-10,0.0011379719257625,0,-123098.93127939,139692.89205642,262791.82333581,0.00047934006572455,6.366758682156e-08,-0.0014413296078676,802.9991084899,14325279.540185,9.5841992154759e-06,189,1647.02780283,-1101.6584438287,1101.6584434514,196000000,8243.586613407,152120.9959791,1962.7919487303,923.00256407732,1.6205644775675,354908.9446755,2012.0381294033,822.08825941954,0.61093988969984,137584.10908306,1962.7978808613,922.9904080712,1.5484370666988,380547.30938684,2012.0381061964,822.08830697467,0.30063583838522,342187.11233361,2012.0381401369,822.08823742432,0.33726052418162,264132.01801033,1962.7708334302,923.04583313478,0.22608572354756,262367.43289401,2012.0809124012,822.00058934172,0.84603559878509,34.152256743571,80.103728438768,19.410857908274,16.92081376772,2.5892229702341,0.30880071571986,1.2936502727569e+15,3.2760692879898e+14,3.0237374813064e+14,262558.95784984,2012.0808901478,822.00063494304,0.84603560809819,0.62084558353518,129306.72114561,1963.4636206361,921.62618722113,4.5053603768716e-08,1.1208455835352,965283.76917548,1771.999980662,773.15003040567,1.1970924084474,963904.82393133,1698.5078776273,888.70365152937,1.2488889774698,266584.57642866,1962.7979248172,922.99031799748,1.2786994506238,261829.71318796,2012.0808833613,822.00064884988,1.2473795966783,137536.70357005,1962.7979044686,922.99035969558,1.5484370736332,0.97125108639385,1.0834503021335,0.69506569391959,267579.72176741,1125.6214936248,128750.75128263,7110.0876164765,7.4082273564534,1962.7979184592,922.99033102624,0.86727831743557,964331.18977023,1698.508576555,888.70255258641,0.93141699745316,965290.73000101,2248.6048473114,319069.28046313,44425.721051109,4.4651263750933,1771.9999923566,773.15001201799,1.1970924103743,117360.44549677,985878.30500645,2011.628637407,822.92738236267,2.9604413498807e-320,195849734.68678
8268.4181313812,-0.0014402055249842,1.2057316565112,7110.191041947,0.00053556058676881,803.00298014204,78947912.019145,267831.92852764,922.98599472807,263143.08456342,822.00073805823,966318.33880848,773.15017982201,964984.14568435,888.70392087236,-0.00072437651658674,-12399.54900101,15500.068434514,-0.00035693147844995,2265.789541947,44427.10109899,0.00033112900373851,0.068434513880427,195907913.53572,7.0434897390254e-08,-0.00018370893668488,9.59294541068e-06,0.0011379681994833,0.00036947287989479,0.00010986595125276,-2.9150794750631e-06,-2.9150794750631e-06,195757088.66619,378292.22629684,822.08845667612,153310.6902271,923.00050206377,5.7680754220717e-10,0.0011379681994833,0,-123100.08059022,139693.04158975,262793.12217997,0.00047933883114755,7.0434897390254e-08,-0.0014402055249842,803.00294826645,14321043.893552,9.59294541068e-06,189,1649.935346842,-1101.6637781643,1101.6637742341,196000000,8268.4181313812,152121.11990055,1962.7917599908,923.00295083846,1.6205722848835,354910.0897065,2012.0380402204,822.08844217129,0.61094283363431,137584.2361926,1962.797691104,922.99079691806,1.5484445249788,380548.59452109,2012.0380328874,822.08845719801,0.30063728629566,342188.21524559,2012.0380297053,822.08846371874,0.33726215227357,264132.96278395,1962.7706700998,923.04616782834,0.22608681139101,262368.72487642,2012.0808689197,822.00067844319,0.84603966452896,34.152967540949,80.105672357626,19.411360573816,16.921253729698,2.5892909971478,0.30880891828304,1.2933826796909e+15,3.2776193728002e+14,3.0237374813064e+14,262560.25324531,2012.0808441001,822.00072930308,0.84603966956647,0.62084632748695,129306.86968602,1963.4636206586,921.62618717503,1.8947381530433e-08,1.120846327487,965283.77703247,1772.0000424041,773.14993332695,1.1970982436624,963904.8193046,1698.5077433434,888.70386266757,1.2488952057661,266585.88383518,1962.7977167512,922.99074436231,1.2787056717532,261831.00164466,2012.0808411071,822.00073543625,1.247385582183,137536.82934299,1962.797706895,922.99076455941,1.5484445263975,0.97105018197513,1.0839629408198,0.6950842620092,267581.03882331,1125.626745157,128751.93339326,7110.191041947,7.408223677031,1962.7977188204,922.99074012223,0.86728253951405,964331.18600811,1698.5082195457,888.70311392185,0.93142164390136,965290.73811856,2248.6158107709,319072.39220734,44427.10109899,4.4650529531584,1772.0000108583,773.14998292724,1.1970982373685,117360.57974425,985878.30500645,2011.628637407,822.92738236267,-3.4910678535142e-320,195850348.31177
8293.2294281138,-0.0014390926935385,1.2058139495344,7110.324682498,0.00053116862224426,803.0083290796,78948467.154268,267833.65504163,922.98620162327,263144.78592109,822.00095905088,966318.36073151,773.15024363486,964984.15034639,888.70410983622,-0.00091404038244036,-12397.947939915,15500.068927294,-0.00062495008990027,2265.923182498,44428.702160085,0.00032336679585746,0.068927293647489,195910174.14006,7.5819468165622e-08,-0.00018482529610551,9.6016256214751e-06,0.00113796622643,0.00036947138057465,0.00010986807123803,-2.9134947519849e-06,-2.9134947519849e-06,195758368.35807,378293.90616161,822.0886232865,153310.75944623,923.00066208181,5.7680175834308e-10,0.00113796622643,0,-123101.7028034,139693.12106553,262794.82386892,0.00047933945181268,7.5819468165622e-08,-0.0014390926935385,803.00830508608,14316919.208382,9.6016256214751e-06,189,1652.785149629,-1101.6718312642,1101.6718400091,196000000,8293.2294281138,152121.16443618,1962.7916821663,923.00311031504,1.6205831442158,354911.57751646,2012.0379714849,822.0885830228,0.61094692060037,137584.28421568,1962.797607137,922.99096898154,1.5484548925382,380550.27813451,2012.0379517186,822.08862352745,0.30063930076071,342189.64369961,2012.0379699843,822.08858609783,0.33726440637543,264134.1666263,1962.7706359284,923.04623785154,0.22608832134418,262370.41688196,2012.0807727292,822.00087555491,0.84604533181154,34.153751016546,80.107804158582,19.41192043309,16.921750270317,2.5893668722016,0.30881792326631,1.2931155180007e+15,3.2791621580691e+14,3.0237374813064e+14,262561.9467529,2012.0807449373,822.00093250553,0.84604534666335,0.6208467339996,129306.9487266,1963.4636206614,921.62618716932,6.1474031956065e-09,1.1208467339996,965283.78377958,1771.9999927987,773.15001132273,1.1971069830984,963904.80852281,1698.5076160498,888.70406281472,1.2489043613241,266587.59358475,1962.7976134285,922.99095608905,1.2787143063895,261832.68530709,2012.0807361508,822.00095051061,1.247393963641,137536.87813849,1962.7976126299,922.99095772563,1.5484549129646,0.97084960142621,1.084473165427,0.69510471997517,267582.7619308,1125.6340713657,128753.58609931,7110.324682498,7.4082295627798,1962.7976087472,922.99096568205,0.8672883968732,964331.18042484,1698.5079558539,888.70352853166,0.93142851569184,965290.74498188,2248.6322004007,319077.0423636,44428.702160085,4.4649897707738,1771.9999998116,773.15000029623,1.1971069916447,117360.65095781,985878.30500645,2011.628637407,822.92738236267,-2.5019484305401e-320,195851566.46133
8318.0412595685,-0.0014379870795225,1.2058955851895,7110.4464970226,0.0005271987463801,803.01314945553,78949076.587458,267835.11661699,922.98622926428,263146.21684294,822.00085135125,966318.38963892,773.15035741854,964984.15701451,888.70392913754,-0.00087542524670425,-12396.594030118,15500.069411827,-0.00071444149034505,2266.0449970226,44430.056069882,0.00031737723812801,0.069411826602461,195912385.56658,7.3090457408014e-08,-0.0001859373055382,9.6102562523837e-06,0.0011379614003535,0.0003694691274225,0.00010986914441496,-2.9124529252482e-06,-2.9124529252482e-06,195759541.71665,378295.32089604,822.08872159194,153310.72719116,923.00077118135,5.7658211895031e-10,0.0011379614003535,0,-123103.15632437,139693.097844,262796.25416837,0.00047933827183747,7.3090457408014e-08,-0.0014379870795225,803.01317061267,14312883.548883,9.6102562523837e-06,189,1655.671127742,-1101.6821368344,1101.6821216617,196000000,8318.0412595685,152121.1100478,1962.7916288369,923.00321959643,1.6205928915733,354912.81882922,2012.0379184782,822.08869164296,0.61095060232795,137584.232672,1962.7975557263,922.99107433138,1.5484642099442,380551.69625021,2012.0379036432,822.08872204259,0.30064111344153,342190.83157809,2012.0379063657,822.0887164637,0.33726643939605,264135.15428228,1962.770572979,923.04636684622,0.22608968244264,262371.83846231,2012.0808202851,822.0007781043,0.84605042354651,34.154592168128,80.110035731837,19.412474550171,16.922225210433,2.5894385722588,0.30882640872347,1.2928485642272e+15,3.2806989317462e+14,3.0237374813064e+14,262563.37062263,2012.0808059284,822.00080752367,0.84605043898812,0.6208464792373,129306.92486097,1963.4636206533,921.62618718592,-1.9606211313333e-08,1.1208464792373,965283.79347947,1771.9999308752,773.15010868683,1.1971181195496,963904.79487815,1698.507655701,888.70400047013,1.2489158615616,266589.03981091,1962.7976021873,922.99097912436,1.2787220607992,261834.10034046,2012.0807923195,822.00083541092,1.2474014741865,137536.82446749,1962.7975555802,922.9910746307,1.5484643559427,0.97064917697766,1.0849814019014,0.69512351552053,267584.22039634,1125.640703444,128755.08534232,7110.4464970226,7.4082339576162,1962.7975762613,922.99103225142,0.86729367081673,964331.17312573,1698.5076181086,888.70405957775,0.93143708838788,965290.75478629,2248.6531734233,319082.99592492,44430.056069882,4.4649785253663,1771.9999634786,773.15005742355,1.1971181202442,117360.63199934,985878.30500645,2011.628637407,822.92738236267,-8.9969354107691e-321,195852439.47616
8342.8494341817,-0.0014368925951293,1.2059766212389,7110.593771158,0.00052270772900794,803.0189466207,78949828.771999,267836.79960816,922.98641337486,263147.8642637,822.00076830372,966318.41353939,773.15019186496,964984.15951855,888.70383269338,-0.00076402940942444,-12395.530867756,15500.06988038,-0.00084322468876508,2266.192271158,44431.119232244,0.0003089359640973,0.069880379942156,195914096.95736,7.4700445900364e-08,-0.00018704480127068,9.6188292087678e-06,0.0011379624378758,0.00036946822911595,0.00010987261970421,-2.9100190588189e-06,-2.9100190588189e-06,195761314.64895,378296.95027381,822.08861686041,153310.60974575,923.00086354544,5.7518931648427e-10,0.0011379624378758,0,-123104.90916069,139692.99098578,262797.90014647,0.00047934084882016,7.4700445900364e-08,-0.0014368925951293,803.01893336521,14308926.510599,9.6188292087678e-06,189,1658.619531707,-1101.6922146903,1101.6922164234,196000000,8342.8494341817,152120.96616704,1962.7915836586,923.00331217493,1.6206046124983,354914.23739151,2012.0379566322,822.08861345851,0.61095500765919,137584.09190697,1962.7975072944,922.9911735771,1.5484754054116,380553.32976391,2012.037954998,822.08861680739,0.30064327585122,342192.18475437,2012.0379373111,822.08865305093,0.33726887383767,264136.26131025,1962.7705602801,923.04639286863,0.22609131633919,262373.47418268,2012.0808555928,822.00070575254,0.8460565050522,34.155467676621,80.11228734852,19.413032429629,16.922722254537,2.5895159259669,0.30883570152152,1.292581862713e+15,3.2822294675843e+14,3.0237374813064e+14,262565.00976457,2012.0808267179,822.00076492234,0.84605650681346,0.62084587009077,129306.81705527,1963.4636206323,921.62618722897,-1.0380123771247e-08,1.1208458700908,965283.79823782,1772.0000277209,773.14995641365,1.1971291302727,963904.7775596,1698.5077888957,888.70379104447,1.2489273549862,266590.70525387,1962.7975104097,922.99116719318,1.2787312565809,261835.72916397,2012.0808259809,822.00076643263,1.2474104043278,137536.68307196,1962.7975071257,922.99117392278,1.5484754570555,0.97044894192113,1.0854875754192,0.69514434209778,267585.89988281,1125.6486253102,128756.88471602,7110.593771158,7.4082371904075,1962.7975109245,922.99116613842,0.86729989233218,964331.1649571,1698.50773423,888.70387699693,0.93144566548037,965290.75971044,2248.6737956682,319088.84720052,44431.119232244,4.4649946343389,1772.0000103719,773.14998369204,1.1971291323922,117360.53592113,985878.30500645,2011.628637407,822.92738236267,-7.4603912522028e-322,195853921.53971
8367.6597480414,-0.0014358063621783,1.20605691716,7110.7272098126,0.00051850147199854,803.0243112971,78950358.131792,267838.36155523,922.98631838508,263149.39454257,822.00073080737,966318.43885647,773.15021330077,964984.16386086,888.7036650012,-0.00077526978657261,-12394.311764384,15500.070344773,-0.00084593744759331,2266.3257098126,44432.338335616,0.00030371222852383,0.070344773046999,195915584.64859,7.559877980806e-08,-0.00018814805318531,9.62734660684e-06,0.0011379662572462,0.00036946786105952,0.00010987628048597,-2.9077312551324e-06,-2.9077312551324e-06,195762497.37349,378298.46473968,822.08863472263,153310.50498816,923.00082691953,5.754556198425e-10,0.0011379662572462,0,-123106.53521994,139692.89579949,262799.43101944,0.00047934414154549,7.559877980806e-08,-0.0014358063621783,803.02433836529,14305052.202365,9.62734660684e-06,189,1661.540919937,-1101.7020844969,1101.7020770416,196000000,8367.6597480414,152120.83671577,1962.7916015904,923.00327542961,1.6206154109549,354915.55802435,2012.0379677181,822.08859074158,0.61095907875522,137583.96525229,1962.7975230032,922.99114138696,1.5484857201569,380554.84804943,2012.0379462399,822.08863475424,0.30064528560179,342193.44500844,2012.0379655019,822.08859528291,0.33727111847566,264137.2938856,1962.77059335,923.04632510246,0.22609282003682,262374.99532195,2012.0808733639,822.00066933636,0.84606215144956,34.156374091241,80.114566749439,19.413581479189,16.923190166894,2.5895865374438,0.30884409821791,1.2923153515569e+15,3.2837541385553e+14,3.0237374813064e+14,262566.53216249,2012.0808784227,822.00065896983,0.84606216868878,0.62084520960782,129306.72145757,1963.4636206191,921.62618725585,-3.7586344995469e-08,1.1208452096078,965283.8050497,1772.000021292,773.14996652205,1.1971397991864,963904.76257895,1698.5078946308,888.70362479434,1.2489383519226,266592.25005394,1962.7975567944,922.99107214255,1.2787398643567,261837.2415732,2012.0808583041,822.00070019658,1.2474187727653,137536.5556498,1962.7975181005,922.9911514335,1.5484859231325,0.9702488497824,1.0859918093285,0.6951634928171,267587.45832599,1125.6560444721,128758.56674351,7110.7272098126,7.4082449625415,1962.79753004,922.99112696713,0.86730574802489,964331.15760695,1698.5077926115,888.70378520209,0.93145385814189,965290.76654659,2248.6939029561,319094.55432482,44432.338335616,4.4649918514701,1772.0000056568,773.14999110562,1.1971398214643,117360.45300668,985878.30500645,2011.628637407,822.92738236267,1.0523598256419e-320,195855048.6636
